precision,word,key1,key2,speaker1,speaker2,distance,type
float64,cache cache,AB__cache cache__1,AB__cache cache__2,AB,AB,0.7653362433737028,intra
float64,cache cache,AB__cache cache__1,AB2__cache cache__1,AB,AB2,0.113770315392685,inter
float64,cache cache,AB__cache cache__1,AG__cache cache__1,AB,AG,0.11630771149805708,inter
float64,cache cache,AB__cache cache__1,AN__cache cache__1,AB,AN,0.16828859989636213,inter
float64,cache cache,AB__cache cache__1,AR__cache cache__1,AB,AR,0.23932204817218217,inter
float64,cache cache,AB__cache cache__1,CB__cache cache__1,AB,CB,0.11991667240434611,inter
float64,cache cache,AB__cache cache__1,DD__cache cache__1,AB,DD,0.7395614039016813,inter
float64,cache cache,AB__cache cache__1,KB__cache cache__1,AB,KB,0.14994729381800398,inter
float64,cache cache,AB__cache cache__1,KL__cache cache__1,AB,KL,0.22415378216557713,inter
float64,cache cache,AB__cache cache__1,KV__cache cache__1,AB,KV,0.1874898051046897,inter
float64,cache cache,AB__cache cache__1,MD__cache cache__1,AB,MD,0.5565226836572468,inter
float64,cache cache,AB__cache cache__1,MM__cache cache__1,AB,MM,0.14822938500097205,inter
float64,cache cache,AB__cache cache__1,RN__cache cache__1,AB,RN,0.7136135179602625,inter
float64,cache cache,AB__cache cache__1,SD__cache cache__1,AB,SD,0.13600389118293654,inter
float64,cache cache,AB__cache cache__1,SH__cache cache__1,AB,SH,0.6395058867049539,inter
float64,cache cache,AB__cache cache__1,SV__cache cache__1,AB,SV,0.7317799619147389,inter
float64,cache cache,AB__cache cache__1,UR__cache cache__1,AB,UR,0.44111881253899365,inter
float64,cache cache,AB__cache cache__1,UV__cache cache__1,AB,UV,0.059972274438740425,inter
float64,cache cache,AB__cache cache__1,YC__cache cache__1,AB,YC,0.14416799962043025,inter
float64,cache cache,AB__cache cache__2,AB2__cache cache__1,AB,AB2,0.6276909717896157,inter
float64,cache cache,AB__cache cache__2,AG__cache cache__1,AB,AG,0.8157756073852942,inter
float64,cache cache,AB__cache cache__2,AN__cache cache__1,AB,AN,0.7306274696385063,inter
float64,cache cache,AB__cache cache__2,AR__cache cache__1,AB,AR,0.8205583821957094,inter
float64,cache cache,AB__cache cache__2,CB__cache cache__1,AB,CB,0.8249458406665672,inter
float64,cache cache,AB__cache cache__2,DD__cache cache__1,AB,DD,0.2552248326157207,inter
float64,cache cache,AB__cache cache__2,KB__cache cache__1,AB,KB,0.7889859194883626,inter
float64,cache cache,AB__cache cache__2,KL__cache cache__1,AB,KL,0.6180769474483516,inter
float64,cache cache,AB__cache cache__2,KV__cache cache__1,AB,KV,0.8115246559863376,inter
float64,cache cache,AB__cache cache__2,MD__cache cache__1,AB,MD,0.30551483345407404,inter
float64,cache cache,AB__cache cache__2,MM__cache cache__1,AB,MM,0.7739386254415667,inter
float64,cache cache,AB__cache cache__2,RN__cache cache__1,AB,RN,0.32681690378259154,inter
float64,cache cache,AB__cache cache__2,SD__cache cache__1,AB,SD,0.6813192480801931,inter
float64,cache cache,AB__cache cache__2,SH__cache cache__1,AB,SH,0.24710138304162765,inter
float64,cache cache,AB__cache cache__2,SV__cache cache__1,AB,SV,0.2363877110551772,inter
float64,cache cache,AB__cache cache__2,UR__cache cache__1,AB,UR,0.5346503745047706,inter
float64,cache cache,AB__cache cache__2,UV__cache cache__1,AB,UV,0.7430679386375649,inter
float64,cache cache,AB__cache cache__2,YC__cache cache__1,AB,YC,0.6237409852956342,inter
float64,cache cache,AB2__cache cache__1,AG__cache cache__1,AB2,AG,0.19914918104613055,inter
float64,cache cache,AB2__cache cache__1,AN__cache cache__1,AB2,AN,0.23268963917123875,inter
float64,cache cache,AB2__cache cache__1,AR__cache cache__1,AB2,AR,0.2322659735946757,inter
float64,cache cache,AB2__cache cache__1,CB__cache cache__1,AB2,CB,0.20537865806398614,inter
float64,cache cache,AB2__cache cache__1,DD__cache cache__1,AB2,DD,0.6384691213613981,inter
float64,cache cache,AB2__cache cache__1,KB__cache cache__1,AB2,KB,0.22096187719413307,inter
float64,cache cache,AB2__cache cache__1,KL__cache cache__1,AB2,KL,0.27802790197947613,inter
float64,cache cache,AB2__cache cache__1,KV__cache cache__1,AB2,KV,0.2644720887177474,inter
float64,cache cache,AB2__cache cache__1,MD__cache cache__1,AB2,MD,0.42013133061242947,inter
float64,cache cache,AB2__cache cache__1,MM__cache cache__1,AB2,MM,0.1705041764675438,inter
float64,cache cache,AB2__cache cache__1,RN__cache cache__1,AB2,RN,0.5792449517291034,inter
float64,cache cache,AB2__cache cache__1,SD__cache cache__1,AB2,SD,0.1282446613289121,inter
float64,cache cache,AB2__cache cache__1,SH__cache cache__1,AB2,SH,0.50700484876152,inter
float64,cache cache,AB2__cache cache__1,SV__cache cache__1,AB2,SV,0.6131871314146483,inter
float64,cache cache,AB2__cache cache__1,UR__cache cache__1,AB2,UR,0.38550135767899263,inter
float64,cache cache,AB2__cache cache__1,UV__cache cache__1,AB2,UV,0.08080040877692074,inter
float64,cache cache,AB2__cache cache__1,YC__cache cache__1,AB2,YC,0.13222777326270863,inter
float64,cache cache,AG__cache cache__1,AN__cache cache__1,AG,AN,0.24177300265126744,inter
float64,cache cache,AG__cache cache__1,AR__cache cache__1,AG,AR,0.2816511862007707,inter
float64,cache cache,AG__cache cache__1,CB__cache cache__1,AG,CB,0.16530820909115185,inter
float64,cache cache,AG__cache cache__1,DD__cache cache__1,AG,DD,0.7681405966117997,inter
float64,cache cache,AG__cache cache__1,KB__cache cache__1,AG,KB,0.25536284476943805,inter
float64,cache cache,AG__cache cache__1,KL__cache cache__1,AG,KL,0.19146095659270612,inter
float64,cache cache,AG__cache cache__1,KV__cache cache__1,AG,KV,0.2818822385184866,inter
float64,cache cache,AG__cache cache__1,MD__cache cache__1,AG,MD,0.6268285322903879,inter
float64,cache cache,AG__cache cache__1,MM__cache cache__1,AG,MM,0.22345067641737804,inter
float64,cache cache,AG__cache cache__1,RN__cache cache__1,AG,RN,0.7593520424522684,inter
float64,cache cache,AG__cache cache__1,SD__cache cache__1,AG,SD,0.15417802196462016,inter
float64,cache cache,AG__cache cache__1,SH__cache cache__1,AG,SH,0.6904384801843866,inter
float64,cache cache,AG__cache cache__1,SV__cache cache__1,AG,SV,0.7757096582803582,inter
float64,cache cache,AG__cache cache__1,UR__cache cache__1,AG,UR,0.5082741433121525,inter
float64,cache cache,AG__cache cache__1,UV__cache cache__1,AG,UV,0.12110085515936098,inter
float64,cache cache,AG__cache cache__1,YC__cache cache__1,AG,YC,0.18903931254613138,inter
float64,cache cache,AN__cache cache__1,AR__cache cache__1,AN,AR,0.1399041502067181,inter
float64,cache cache,AN__cache cache__1,CB__cache cache__1,AN,CB,0.10666680349220214,inter
float64,cache cache,AN__cache cache__1,DD__cache cache__1,AN,DD,0.7294184090975415,inter
float64,cache cache,AN__cache cache__1,KB__cache cache__1,AN,KB,0.10288238568894725,inter
float64,cache cache,AN__cache cache__1,KL__cache cache__1,AN,KL,0.3120253905141027,inter
float64,cache cache,AN__cache cache__1,KV__cache cache__1,AN,KV,0.11651265933924859,inter
float64,cache cache,AN__cache cache__1,MD__cache cache__1,AN,MD,0.5754458010919721,inter
float64,cache cache,AN__cache cache__1,MM__cache cache__1,AN,MM,0.15154239099705058,inter
float64,cache cache,AN__cache cache__1,RN__cache cache__1,AN,RN,0.792705646294231,inter
float64,cache cache,AN__cache cache__1,SD__cache cache__1,AN,SD,0.26260078721311564,inter
float64,cache cache,AN__cache cache__1,SH__cache cache__1,AN,SH,0.705308072336651,inter
float64,cache cache,AN__cache cache__1,SV__cache cache__1,AN,SV,0.7593016568052774,inter
float64,cache cache,AN__cache cache__1,UR__cache cache__1,AN,UR,0.3685517090105498,inter
float64,cache cache,AN__cache cache__1,UV__cache cache__1,AN,UV,0.20502421420241146,inter
float64,cache cache,AN__cache cache__1,YC__cache cache__1,AN,YC,0.2569331178712102,inter
float64,cache cache,AR__cache cache__1,CB__cache cache__1,AR,CB,0.119207210081955,inter
float64,cache cache,AR__cache cache__1,DD__cache cache__1,AR,DD,0.7689200130301326,inter
float64,cache cache,AR__cache cache__1,KB__cache cache__1,AR,KB,0.09583052064551445,inter
float64,cache cache,AR__cache cache__1,KL__cache cache__1,AR,KL,0.40423172283416753,inter
float64,cache cache,AR__cache cache__1,KV__cache cache__1,AR,KV,0.12420271361363344,inter
float64,cache cache,AR__cache cache__1,MD__cache cache__1,AR,MD,0.6547985576958237,inter
float64,cache cache,AR__cache cache__1,MM__cache cache__1,AR,MM,0.11517566513081168,inter
float64,cache cache,AR__cache cache__1,RN__cache cache__1,AR,RN,0.8469402397105494,inter
float64,cache cache,AR__cache cache__1,SD__cache cache__1,AR,SD,0.28739355433159963,inter
float64,cache cache,AR__cache cache__1,SH__cache cache__1,AR,SH,0.7758631512111777,inter
float64,cache cache,AR__cache cache__1,SV__cache cache__1,AR,SV,0.8549338122379351,inter
float64,cache cache,AR__cache cache__1,UR__cache cache__1,AR,UR,0.4046058318337492,inter
float64,cache cache,AR__cache cache__1,UV__cache cache__1,AR,UV,0.24477896272129462,inter
float64,cache cache,AR__cache cache__1,YC__cache cache__1,AR,YC,0.3452520163453474,inter
float64,cache cache,CB__cache cache__1,DD__cache cache__1,CB,DD,0.7943679526065364,inter
float64,cache cache,CB__cache cache__1,KB__cache cache__1,CB,KB,0.09072955288925,inter
float64,cache cache,CB__cache cache__1,KL__cache cache__1,CB,KL,0.27911203124067474,inter
float64,cache cache,CB__cache cache__1,KV__cache cache__1,CB,KV,0.12661797113754436,inter
float64,cache cache,CB__cache cache__1,MD__cache cache__1,CB,MD,0.6621709872559718,inter
float64,cache cache,CB__cache cache__1,MM__cache cache__1,CB,MM,0.11937359509522194,inter
float64,cache cache,CB__cache cache__1,RN__cache cache__1,CB,RN,0.8367640220758784,inter
float64,cache cache,CB__cache cache__1,SD__cache cache__1,CB,SD,0.21960750568726228,inter
float64,cache cache,CB__cache cache__1,SH__cache cache__1,CB,SH,0.7620765291708355,inter
float64,cache cache,CB__cache cache__1,SV__cache cache__1,CB,SV,0.81594456496131,inter
float64,cache cache,CB__cache cache__1,UR__cache cache__1,CB,UR,0.46058639515001976,inter
float64,cache cache,CB__cache cache__1,UV__cache cache__1,CB,UV,0.14053047619057557,inter
float64,cache cache,CB__cache cache__1,YC__cache cache__1,CB,YC,0.2580002517799853,inter
float64,cache cache,DD__cache cache__1,KB__cache cache__1,DD,KB,0.7509059988885682,inter
float64,cache cache,DD__cache cache__1,KL__cache cache__1,DD,KL,0.6564281942860597,inter
float64,cache cache,DD__cache cache__1,KV__cache cache__1,DD,KV,0.7634560396680911,inter
float64,cache cache,DD__cache cache__1,MD__cache cache__1,DD,MD,0.41822314150385387,inter
float64,cache cache,DD__cache cache__1,MM__cache cache__1,DD,MM,0.7201854934841179,inter
float64,cache cache,DD__cache cache__1,RN__cache cache__1,DD,RN,0.5053399329202677,inter
float64,cache cache,DD__cache cache__1,SD__cache cache__1,DD,SD,0.674652242075056,inter
float64,cache cache,DD__cache cache__1,SH__cache cache__1,DD,SH,0.4042803987438893,inter
float64,cache cache,DD__cache cache__1,SV__cache cache__1,DD,SV,0.36207973398458204,inter
float64,cache cache,DD__cache cache__1,UR__cache cache__1,DD,UR,0.470751262274793,inter
float64,cache cache,DD__cache cache__1,UV__cache cache__1,DD,UV,0.7041640414831162,inter
float64,cache cache,DD__cache cache__1,YC__cache cache__1,DD,YC,0.6496516177561165,inter
float64,cache cache,KB__cache cache__1,KL__cache cache__1,KB,KL,0.3482913220855244,inter
float64,cache cache,KB__cache cache__1,KV__cache cache__1,KB,KV,0.06297512382528847,inter
float64,cache cache,KB__cache cache__1,MD__cache cache__1,KB,MD,0.6487694873818091,inter
float64,cache cache,KB__cache cache__1,MM__cache cache__1,KB,MM,0.07415772257888864,inter
float64,cache cache,KB__cache cache__1,RN__cache cache__1,KB,RN,0.8460869046173461,inter
float64,cache cache,KB__cache cache__1,SD__cache cache__1,KB,SD,0.22999893764329427,inter
float64,cache cache,KB__cache cache__1,SH__cache cache__1,KB,SH,0.7710877727949516,inter
float64,cache cache,KB__cache cache__1,SV__cache cache__1,KB,SV,0.8398103243257933,inter
float64,cache cache,KB__cache cache__1,UR__cache cache__1,KB,UR,0.38682000492449664,inter
float64,cache cache,KB__cache cache__1,UV__cache cache__1,KB,UV,0.20458881381932226,inter
float64,cache cache,KB__cache cache__1,YC__cache cache__1,KB,YC,0.32401359257688056,inter
float64,cache cache,KL__cache cache__1,KV__cache cache__1,KL,KV,0.3932260716808883,inter
float64,cache cache,KL__cache cache__1,MD__cache cache__1,KL,MD,0.4785165139839819,inter
float64,cache cache,KL__cache cache__1,MM__cache cache__1,KL,MM,0.3141606828387542,inter
float64,cache cache,KL__cache cache__1,RN__cache cache__1,KL,RN,0.5967659036938888,inter
float64,cache cache,KL__cache cache__1,SD__cache cache__1,KL,SD,0.24775090969446,inter
float64,cache cache,KL__cache cache__1,SH__cache cache__1,KL,SH,0.5381390666007003,inter
float64,cache cache,KL__cache cache__1,SV__cache cache__1,KL,SV,0.6017126154758982,inter
float64,cache cache,KL__cache cache__1,UR__cache cache__1,KL,UR,0.44762316575686045,inter
float64,cache cache,KL__cache cache__1,UV__cache cache__1,KL,UV,0.23055500063104917,inter
float64,cache cache,KL__cache cache__1,YC__cache cache__1,KL,YC,0.20144516070639973,inter
float64,cache cache,KV__cache cache__1,MD__cache cache__1,KV,MD,0.6710990341583551,inter
float64,cache cache,KV__cache cache__1,MM__cache cache__1,KV,MM,0.12366266726599706,inter
float64,cache cache,KV__cache cache__1,RN__cache cache__1,KV,RN,0.8670640692286343,inter
float64,cache cache,KV__cache cache__1,SD__cache cache__1,KV,SD,0.2860843638630933,inter
float64,cache cache,KV__cache cache__1,SH__cache cache__1,KV,SH,0.8008771960404196,inter
float64,cache cache,KV__cache cache__1,SV__cache cache__1,KV,SV,0.8710790907111599,inter
float64,cache cache,KV__cache cache__1,UR__cache cache__1,KV,UR,0.38903350631529554,inter
float64,cache cache,KV__cache cache__1,UV__cache cache__1,KV,UV,0.2259915327113864,inter
float64,cache cache,KV__cache cache__1,YC__cache cache__1,KV,YC,0.35595610281354406,inter
float64,cache cache,MD__cache cache__1,MM__cache cache__1,MD,MM,0.6210766968361956,inter
float64,cache cache,MD__cache cache__1,RN__cache cache__1,MD,RN,0.14385120754649183,inter
float64,cache cache,MD__cache cache__1,SD__cache cache__1,MD,SD,0.49598975355448216,inter
float64,cache cache,MD__cache cache__1,SH__cache cache__1,MD,SH,0.10391400328295208,inter
float64,cache cache,MD__cache cache__1,SV__cache cache__1,MD,SV,0.13528427699415102,inter
float64,cache cache,MD__cache cache__1,UR__cache cache__1,MD,UR,0.35369271485363096,inter
float64,cache cache,MD__cache cache__1,UV__cache cache__1,MD,UV,0.5439871557626207,inter
float64,cache cache,MD__cache cache__1,YC__cache cache__1,MD,YC,0.39402759334148296,inter
float64,cache cache,MM__cache cache__1,RN__cache cache__1,MM,RN,0.7974117997096543,inter
float64,cache cache,MM__cache cache__1,SD__cache cache__1,MM,SD,0.17924545131203884,inter
float64,cache cache,MM__cache cache__1,SH__cache cache__1,MM,SH,0.7226229013000851,inter
float64,cache cache,MM__cache cache__1,SV__cache cache__1,MM,SV,0.8101591073179067,inter
float64,cache cache,MM__cache cache__1,UR__cache cache__1,MM,UR,0.4149940537025475,inter
float64,cache cache,MM__cache cache__1,UV__cache cache__1,MM,UV,0.14111853054738532,inter
float64,cache cache,MM__cache cache__1,YC__cache cache__1,MM,YC,0.30455725205395245,inter
float64,cache cache,RN__cache cache__1,SD__cache cache__1,RN,SD,0.6272335481072671,inter
float64,cache cache,RN__cache cache__1,SH__cache cache__1,RN,SH,0.06666927932932964,inter
float64,cache cache,RN__cache cache__1,SV__cache cache__1,RN,SV,0.16904670998053273,inter
float64,cache cache,RN__cache cache__1,UR__cache cache__1,RN,UR,0.594318933354993,inter
float64,cache cache,RN__cache cache__1,UV__cache cache__1,RN,UV,0.6912078162822215,inter
float64,cache cache,RN__cache cache__1,YC__cache cache__1,RN,YC,0.5461872901033699,inter
float64,cache cache,SD__cache cache__1,SH__cache cache__1,SD,SH,0.556235569884999,inter
float64,cache cache,SD__cache cache__1,SV__cache cache__1,SD,SV,0.6562217632132588,inter
float64,cache cache,SD__cache cache__1,UR__cache cache__1,SD,UR,0.43576489138810515,inter
float64,cache cache,SD__cache cache__1,UV__cache cache__1,SD,UV,0.12506642150993275,inter
float64,cache cache,SD__cache cache__1,YC__cache cache__1,SD,YC,0.18508446705498527,inter
float64,cache cache,SH__cache cache__1,SV__cache cache__1,SH,SV,0.10559340641805581,inter
float64,cache cache,SH__cache cache__1,UR__cache cache__1,SH,UR,0.500313836520732,inter
float64,cache cache,SH__cache cache__1,UV__cache cache__1,SH,UV,0.6158800875377854,inter
float64,cache cache,SH__cache cache__1,YC__cache cache__1,SH,YC,0.4762899934752244,inter
float64,cache cache,SV__cache cache__1,UR__cache cache__1,SV,UR,0.5332455462803638,inter
float64,cache cache,SV__cache cache__1,UV__cache cache__1,SV,UV,0.7047046340498364,inter
float64,cache cache,SV__cache cache__1,YC__cache cache__1,SV,YC,0.5602513673348497,inter
float64,cache cache,UR__cache cache__1,UV__cache cache__1,UR,UV,0.45040269271914457,inter
float64,cache cache,UR__cache cache__1,YC__cache cache__1,UR,YC,0.39764449334154983,inter
float64,cache cache,UV__cache cache__1,YC__cache cache__1,UV,YC,0.16136886625617897,inter
float64,distractor,AB__distractor__1,AB2__distractor__1,AB,AB2,0.4427103507578024,inter
float64,distractor,AB__distractor__1,AG__distractor__1,AB,AG,0.8281438689794892,inter
float64,distractor,AB__distractor__1,AN__distractor__1,AB,AN,0.8338139467526459,inter
float64,distractor,AB__distractor__1,AR__distractor__1,AB,AR,0.8272697599156249,inter
float64,distractor,AB__distractor__1,CB__distractor__1,AB,CB,0.8055754871210531,inter
float64,distractor,AB__distractor__1,DD__distractor__1,AB,DD,0.7450651026572277,inter
float64,distractor,AB__distractor__1,KB__distractor__1,AB,KB,0.5157100184471181,inter
float64,distractor,AB__distractor__1,KL__distractor__1,AB,KL,0.6745199463209046,inter
float64,distractor,AB__distractor__1,KV__distractor__1,AB,KV,0.5176913256211204,inter
float64,distractor,AB__distractor__1,MD__distractor__1,AB,MD,0.3309163340591774,inter
float64,distractor,AB__distractor__1,MM__distractor__1,AB,MM,0.7536118331508115,inter
float64,distractor,AB__distractor__1,RN__distractor__1,AB,RN,0.8424031465862432,inter
float64,distractor,AB__distractor__1,SD__distractor__1,AB,SD,0.8354772611384359,inter
float64,distractor,AB__distractor__1,SH__distractor__1,AB,SH,0.19927642409420865,inter
float64,distractor,AB__distractor__1,SV__distractor__1,AB,SV,0.9454112114682375,inter
float64,distractor,AB__distractor__1,UR__distractor__1,AB,UR,0.3343666331979458,inter
float64,distractor,AB__distractor__1,UV__distractor__1,AB,UV,0.8731519170682815,inter
float64,distractor,AB__distractor__1,YC__distractor__1,AB,YC,0.864993132321721,inter
float64,distractor,AB2__distractor__1,AG__distractor__1,AB2,AG,0.6003013312224643,inter
float64,distractor,AB2__distractor__1,AN__distractor__1,AB2,AN,0.6050405798849634,inter
float64,distractor,AB2__distractor__1,AR__distractor__1,AB2,AR,0.5187443484119552,inter
float64,distractor,AB2__distractor__1,CB__distractor__1,AB2,CB,0.5542533704391261,inter
float64,distractor,AB2__distractor__1,DD__distractor__1,AB2,DD,0.4736532421151176,inter
float64,distractor,AB2__distractor__1,KB__distractor__1,AB2,KB,0.26509615062712055,inter
float64,distractor,AB2__distractor__1,KL__distractor__1,AB2,KL,0.40090037372582676,inter
float64,distractor,AB2__distractor__1,KV__distractor__1,AB2,KV,0.26034061118906326,inter
float64,distractor,AB2__distractor__1,MD__distractor__1,AB2,MD,0.3342709394889557,inter
float64,distractor,AB2__distractor__1,MM__distractor__1,AB2,MM,0.5901074515341125,inter
float64,distractor,AB2__distractor__1,RN__distractor__1,AB2,RN,0.6305247950097426,inter
float64,distractor,AB2__distractor__1,SD__distractor__1,AB2,SD,0.711958048901261,inter
float64,distractor,AB2__distractor__1,SH__distractor__1,AB2,SH,0.3000476356982056,inter
float64,distractor,AB2__distractor__1,SV__distractor__1,AB2,SV,0.7568351997765494,inter
float64,distractor,AB2__distractor__1,UR__distractor__1,AB2,UR,0.6970257712535657,inter
float64,distractor,AB2__distractor__1,UV__distractor__1,AB2,UV,0.7374473611915751,inter
float64,distractor,AB2__distractor__1,YC__distractor__1,AB2,YC,0.640222948307329,inter
float64,distractor,AG__distractor__1,AN__distractor__1,AG,AN,0.12013137152090692,inter
float64,distractor,AG__distractor__1,AR__distractor__1,AG,AR,0.11266556186605947,inter
float64,distractor,AG__distractor__1,CB__distractor__1,AG,CB,0.16046859990564455,inter
float64,distractor,AG__distractor__1,DD__distractor__1,AG,DD,0.17518681561583027,inter
float64,distractor,AG__distractor__1,KB__distractor__1,AG,KB,0.7723436222148707,inter
float64,distractor,AG__distractor__1,KL__distractor__1,AG,KL,0.2809163112558172,inter
float64,distractor,AG__distractor__1,KV__distractor__1,AG,KV,0.2837770199687524,inter
float64,distractor,AG__distractor__1,MD__distractor__1,AG,MD,0.8156169392980415,inter
float64,distractor,AG__distractor__1,MM__distractor__1,AG,MM,0.23529374481772924,inter
float64,distractor,AG__distractor__1,RN__distractor__1,AG,RN,0.23452225330343812,inter
float64,distractor,AG__distractor__1,SD__distractor__1,AG,SD,0.173465260890048,inter
float64,distractor,AG__distractor__1,SH__distractor__1,AG,SH,0.642170194176991,inter
float64,distractor,AG__distractor__1,SV__distractor__1,AG,SV,0.18003776576454367,inter
float64,distractor,AG__distractor__1,UR__distractor__1,AG,UR,0.8428684234523961,inter
float64,distractor,AG__distractor__1,UV__distractor__1,AG,UV,0.22578408803250682,inter
float64,distractor,AG__distractor__1,YC__distractor__1,AG,YC,0.12352800447136403,inter
float64,distractor,AN__distractor__1,AR__distractor__1,AN,AR,0.112241834981618,inter
float64,distractor,AN__distractor__1,CB__distractor__1,AN,CB,0.09341817039513256,inter
float64,distractor,AN__distractor__1,DD__distractor__1,AN,DD,0.1999310343564038,inter
float64,distractor,AN__distractor__1,KB__distractor__1,AN,KB,0.793337435904994,inter
float64,distractor,AN__distractor__1,KL__distractor__1,AN,KL,0.27505347478696895,inter
float64,distractor,AN__distractor__1,KV__distractor__1,AN,KV,0.30594734509613053,inter
float64,distractor,AN__distractor__1,MD__distractor__1,AN,MD,0.8420210841766596,inter
float64,distractor,AN__distractor__1,MM__distractor__1,AN,MM,0.2429618924490552,inter
float64,distractor,AN__distractor__1,RN__distractor__1,AN,RN,0.26102677504954896,inter
float64,distractor,AN__distractor__1,SD__distractor__1,AN,SD,0.21523961387365798,inter
float64,distractor,AN__distractor__1,SH__distractor__1,AN,SH,0.635719292585772,inter
float64,distractor,AN__distractor__1,SV__distractor__1,AN,SV,0.1317226617795917,inter
float64,distractor,AN__distractor__1,UR__distractor__1,AN,UR,0.8506276550422702,inter
float64,distractor,AN__distractor__1,UV__distractor__1,AN,UV,0.2695965729168559,inter
float64,distractor,AN__distractor__1,YC__distractor__1,AN,YC,0.1398610755376084,inter
float64,distractor,AR__distractor__1,CB__distractor__1,AR,CB,0.1610123707014257,inter
float64,distractor,AR__distractor__1,DD__distractor__1,AR,DD,0.16926347392838859,inter
float64,distractor,AR__distractor__1,KB__distractor__1,AR,KB,0.7385495516575216,inter
float64,distractor,AR__distractor__1,KL__distractor__1,AR,KL,0.26366305951670366,inter
float64,distractor,AR__distractor__1,KV__distractor__1,AR,KV,0.2520955892130894,inter
float64,distractor,AR__distractor__1,MD__distractor__1,AR,MD,0.7816411536339102,inter
float64,distractor,AR__distractor__1,MM__distractor__1,AR,MM,0.2622235801592766,inter
float64,distractor,AR__distractor__1,RN__distractor__1,AR,RN,0.29036736244029904,inter
float64,distractor,AR__distractor__1,SD__distractor__1,AR,SD,0.2543838360508275,inter
float64,distractor,AR__distractor__1,SH__distractor__1,AR,SH,0.6225417761061673,inter
float64,distractor,AR__distractor__1,SV__distractor__1,AR,SV,0.2149698268600262,inter
float64,distractor,AR__distractor__1,UR__distractor__1,AR,UR,0.8710124269103667,inter
float64,distractor,AR__distractor__1,UV__distractor__1,AR,UV,0.2737280324197323,inter
float64,distractor,AR__distractor__1,YC__distractor__1,AR,YC,0.16821742050493926,inter
float64,distractor,CB__distractor__1,DD__distractor__1,CB,DD,0.1731098519463078,inter
float64,distractor,CB__distractor__1,KB__distractor__1,CB,KB,0.7657325757692182,inter
float64,distractor,CB__distractor__1,KL__distractor__1,CB,KL,0.23154834332066354,inter
float64,distractor,CB__distractor__1,KV__distractor__1,CB,KV,0.27550959066068204,inter
float64,distractor,CB__distractor__1,MD__distractor__1,CB,MD,0.8070915272975384,inter
float64,distractor,CB__distractor__1,MM__distractor__1,CB,MM,0.22839190195353498,inter
float64,distractor,CB__distractor__1,RN__distractor__1,CB,RN,0.21205019494436472,inter
float64,distractor,CB__distractor__1,SD__distractor__1,CB,SD,0.22140446511144696,inter
float64,distractor,CB__distractor__1,SH__distractor__1,CB,SH,0.5838859257986464,inter
float64,distractor,CB__distractor__1,SV__distractor__1,CB,SV,0.13888364026796984,inter
float64,distractor,CB__distractor__1,UR__distractor__1,CB,UR,0.8410404574323753,inter
float64,distractor,CB__distractor__1,UV__distractor__1,CB,UV,0.26027694783290733,inter
float64,distractor,CB__distractor__1,YC__distractor__1,CB,YC,0.11763829849283047,inter
float64,distractor,DD__distractor__1,KB__distractor__1,DD,KB,0.6889482892726538,inter
float64,distractor,DD__distractor__1,KL__distractor__1,DD,KL,0.2535506125756406,inter
float64,distractor,DD__distractor__1,KV__distractor__1,DD,KV,0.25085055402754075,inter
float64,distractor,DD__distractor__1,MD__distractor__1,DD,MD,0.7188328021704291,inter
float64,distractor,DD__distractor__1,MM__distractor__1,DD,MM,0.16019812909864117,inter
float64,distractor,DD__distractor__1,RN__distractor__1,DD,RN,0.13687944492092874,inter
float64,distractor,DD__distractor__1,SD__distractor__1,DD,SD,0.23612528804558852,inter
float64,distractor,DD__distractor__1,SH__distractor__1,DD,SH,0.586668491419956,inter
float64,distractor,DD__distractor__1,SV__distractor__1,DD,SV,0.3206586497528585,inter
float64,distractor,DD__distractor__1,UR__distractor__1,DD,UR,0.8163109890910855,inter
float64,distractor,DD__distractor__1,UV__distractor__1,DD,UV,0.23115576315156017,inter
float64,distractor,DD__distractor__1,YC__distractor__1,DD,YC,0.17077821569902052,inter
float64,distractor,KB__distractor__1,KL__distractor__1,KB,KL,0.717019330152386,inter
float64,distractor,KB__distractor__1,KV__distractor__1,KB,KV,0.4906161763630126,inter
float64,distractor,KB__distractor__1,MD__distractor__1,KB,MD,0.2641017220725488,inter
float64,distractor,KB__distractor__1,MM__distractor__1,KB,MM,0.7706128832827476,inter
float64,distractor,KB__distractor__1,RN__distractor__1,KB,RN,0.8586561408986203,inter
float64,distractor,KB__distractor__1,SD__distractor__1,KB,SD,0.883133608063302,inter
float64,distractor,KB__distractor__1,SH__distractor__1,KB,SH,0.4549211249675288,inter
float64,distractor,KB__distractor__1,SV__distractor__1,KB,SV,0.9124639298546947,inter
float64,distractor,KB__distractor__1,UR__distractor__1,KB,UR,0.8059985598660557,inter
float64,distractor,KB__distractor__1,UV__distractor__1,KB,UV,0.8956940519528838,inter
float64,distractor,KB__distractor__1,YC__distractor__1,KB,YC,0.8451227324843051,inter
float64,distractor,KL__distractor__1,KV__distractor__1,KL,KV,0.24084156970739923,inter
float64,distractor,KL__distractor__1,MD__distractor__1,KL,MD,0.7263742081035258,inter
float64,distractor,KL__distractor__1,MM__distractor__1,KL,MM,0.27807440339850953,inter
float64,distractor,KL__distractor__1,RN__distractor__1,KL,RN,0.28513806109874573,inter
